Công Ty TNHH Komian	Ninh Bình	Số 99, Phố 8, Đường Vân Giang, Phường Vân Giang, Thành phố Ninh Bình, Tỉnh Ninh Bình	Bán buôn chuyên doanh khác chưa được phân vào đâu	2700874053	16-07-2018
Công Ty TNHH Ceo Vina	Ninh Bình	Thôn Phúc Sơn 1, Xã Ninh Tiến, Thành phố Ninh Bình, Tỉnh Ninh Bình	Thu gom rác thải không độc hại	2700874021	13-07-2018
Công Ty TNHH Thương Mại Và Dịch Vụ Thanh Bình Kv	Ninh Bình	Đường 10, Phố Vườn Hoa, Xã Ninh Phúc, Thành phố Ninh Bình, Tỉnh Ninh Bình	Bán buôn máy móc, thiết bị và phụ tùng máy khác	2700873966	13-07-2018
Công Ty TNHH Tổ Chức Sự Kiện Huy Dương	Ninh Bình	Thôn Hậu, Xã Ninh Nhất, Thành phố Ninh Bình, Tỉnh Ninh Bình	Tổ chức giới thiệu và xúc tiến thương mại	2700873980	13-07-2018
Công Ty Cổ Phần Đầu Tư Đức Khải Phát	Ninh Bình	Số nhà 32, Ngõ 304, Đường Ngô Gia Tự, Phường Nam Bình, Thành phố Ninh Bình, Tỉnh Ninh Bình	Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng	2700873973	12-07-2018
Chi Nhánh Tại Tỉnh Ninh Bình - Công Ty Cổ Phần Đầu Tư Và Phát Triển Dịch Vụ Cây Xanh Hạnh Phúc	Ninh Bình	Số 618 đường Nguyễn Công Trứ, Phố Bích Đào, Phường Ninh Sơn, Thành phố Ninh Bình, Tỉnh Ninh Bình	Dịch vụ chăm sóc và duy trì cảnh quan	0107909045-001	11-07-2018
Công Ty TNHH Kiến Trúc Và Xây Dựng Tân Thế Giới	Ninh Bình	Số 616, Đường Trần Hưng Đạo, Phường Ninh Khánh, Thành phố Ninh Bình, Tỉnh Ninh Bình	Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan	2700873892	11-07-2018
Công Ty TNHH Nông Nghiệp Công Nghệ Cao Tràng An	Ninh Bình	Phố Bình Chương, Phường Ninh Khánh, Thành phố Ninh Bình, Tỉnh Ninh Bình	Trồng cây gia vị, cây dược liệu	2700873941	11-07-2018
Công Ty TNHH Tôn Sắt Thép Hà Anh	Ninh Bình	Đường Tôn Đức Thắng, Phường Ninh Khánh, Thành phố Ninh Bình, Tỉnh Ninh Bình	Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng	2700873927	10-07-2018
Công Ty TNHH Thương Mại Tổng Hợp Nguyên Ngọc	Ninh Bình	Số 57, Ngõ 5, Đường 2, Phố Đại Phong, Phường Nam Bình, Thành phố Ninh Bình, Tỉnh Ninh Bình	Bán buôn thực phẩm	2700873902	09-07-2018
Công Ty TNHH Thương Mại Và Dịch Vụ Pontus	Ninh Bình	Số 150, Đường Ngô Gia Tự, Phường Thanh Bình, Thành phố Ninh Bình, Tỉnh Ninh Bình	Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng	2700873885	09-07-2018
Công Ty TNHH Xây Dựng Và Thương Mại Xuân Nguyên	Ninh Bình	Số nhà 06, Ngõ 26, Đường Ngô Quyền, Phố 4, Phường Đông Thành, Thành phố Ninh Bình, Tỉnh Ninh Bình	Xây dựng công trình kỹ thuật dân dụng khác	2700873846	09-07-2018
Công Ty TNHH Đầu Tư Thương Mại Và Dịch Vụ Sunrise	Ninh Bình	Số 11, Phố Phúc Trung, Phường Phúc Thành, Thành phố Ninh Bình, Tỉnh Ninh Bình	Dịch vụ lưu trú ngắn ngày	2700873726	04-07-2018
Công Ty TNHH Thương Mại Và Công Nghệ Thái Học	Ninh Bình	Số nhà 27, Đường Lương Văn Thăng, Phường Đông Thành, Thành phố Ninh Bình, Tỉnh Ninh Bình	Bán buôn máy móc, thiết bị và phụ tùng máy khác	2700873691	03-07-2018
Công Ty TNHH Tập Đoàn Bảo Sơn	Ninh Bình	Lô DV 2A+B, Đường Lưu Cơ, Phường Ninh Khánh, Thành phố Ninh Bình, Tỉnh Ninh Bình	Xây dựng công trình kỹ thuật dân dụng khác	2700873589	29-06-2018
Công Ty TNHH Dịch Vụ Và Thương Mại Phú Nam	Ninh Bình	Số nhà 2, Đường Trần Quốc Toản, Phố Khánh Bình, Phường Ninh Khánh, Thành phố Ninh Bình, Tỉnh Ninh Bình	Cho thuê xe có động cơ	2700873564	29-06-2018
Công Ty TNHH Đạt Đức Cường	Ninh Bình	Thôn Vĩnh Tiến, Xã Ninh Phúc, Thành phố Ninh Bình, Tỉnh Ninh Bình	Xây dựng nhà các loại	2700873518	27-06-2018
Công Ty TNHH Tú Anh Phạm	Ninh Bình	Số G14 khu đô thị phía Tây đường trục xã Ninh Tiến - thôn Cổ Loan Thượng, Xã Ninh Tiến, Thành phố Ninh Bình, Tỉnh Ninh Bình	Tư vấn, môi giới, đấu giá bất động sản, đấu giá quyền sử dụng đất	2700873525	27-06-2018
Công Ty TNHH Xây Dựng Và Thương Mại Phi Hưởng	Ninh Bình	Xí nghiệp sửa chữa ô tô Ninh Bình, Phường Nam Bình, Thành phố Ninh Bình, Tỉnh Ninh Bình	Xây dựng công trình kỹ thuật dân dụng khác	2700873490	26-06-2018
Công Ty TNHH Đầu Tư Thương Mại Và Dịch Vụ Linh Khoa	Ninh Bình	Số 9, Bà Triệu, Phường Nam Bình, Thành phố Ninh Bình, Tỉnh Ninh Bình	Bán buôn vải, hàng may sẵn, giày dép	2700873483	26-06-2018
Công Ty TNHH Mtv Mộc An Quyết	Ninh Bình	SN 157, Đường Nguyễn Huệ, Phố Phong Quang, Phường Nam Bình, Thành phố Ninh Bình, Tỉnh Ninh Bình	Sản xuất giường, tủ, bàn, ghế	2700873476	25-06-2018
Công Ty TNHH Tổng Hợp Phương Dung	Ninh Bình	Số 236, Đường Xuân Thành, Phố Tân Trung, Phường Tân Thành, Thành phố Ninh Bình, Tỉnh Ninh Bình	Cho thuê xe có động cơ	2700873370	21-06-2018
Công Ty Cổ Phần Dịch Vụ Và Thương Mại Vận Tải Việt Thắng	Ninh Bình	SN 18, Ngõ 61, Đường Nguyễn Thị Minh Khai, Phường Bích Đào, Thành phố Ninh Bình, Tỉnh Ninh Bình	Hoạt động dịch vụ hỗ trợ kinh doanh khác còn lại chưa được phân vào đâu	2700873363	21-06-2018
