Công Ty TNHH Vận Tải Và Xây Dựng Tân Gia Phát	Bắc Giang	Phố Hòa Bình, Thị Trấn Bố Hạ, Huyện Yên Thế, Tỉnh Bắc Giang	Bán buôn máy móc, thiết bị và phụ tùng máy khác	2400834243	16-03-2018
Công Ty TNHH Ede Việt Nam	Bắc Giang	Lô 6, Phố Chợ, Xã Xuân Lương, Huyện Yên Thế, Tỉnh Bắc Giang	Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng	2400832172	30-01-2018
Công Ty TNHH Phương Đức Anh	Bắc Giang	Phố Hòa Bình, Thị Trấn Bố Hạ, Huyện Yên Thế, Tỉnh Bắc Giang	Bán buôn thực phẩm	2400831940	25-01-2018
Công Ty TNHH Thương Mại Và Sản Xuất Khánh Hưng	Bắc Giang	Phố Hoàng Hoa Thám, Thị Trấn Cầu Gồ, Huyện Yên Thế, Tỉnh Bắc Giang	Bán lẻ đồ điện gia dụng, giường, tủ, bàn, ghế và đồ nội thất tương tự, đèn và bộ đèn điện, đồ dùng gia đình khác chưa được phân vào đâu trong các cửa hàng chuyên doanh	2400830993	15-01-2018
Công Ty CP Vinplas	Bắc Giang	Thôn Tân Xuân, Thị Trấn Bố Hạ, Huyện Yên Thế, Tỉnh Bắc Giang	Sản xuất sản phẩm từ plastic	2400828803	22-12-2017
Công Ty Cổ Phần Năng Lượng Và Công Nghệ Tây Bắc	Bắc Giang	Thôn Điền Quan, Xã Tam Hiệp, Huyện Yên Thế, Tỉnh Bắc Giang	Trồng rừng và chăm sóc rừng	2400828560	21-12-2017
Công Ty TNHH Thương Mại Và Dịch Vụ Hoàng Anh Bắc Giang	Bắc Giang	Phố Hòa Bình, Thị Trấn Bố Hạ, Huyện Yên Thế, Tỉnh Bắc Giang		2400826612	30-11-2017
Công Ty TNHH Xuất Nhập Khẩu Bút Chì	Bắc Giang	Thôn Đồng Quán, Xã Bố Hạ, Huyện Yên Thế, Tỉnh Bắc Giang	Hoạt động dịch vụ hỗ trợ kinh doanh khác còn lại chưa được phân vào đâu	2400823989	18-10-2017
Công Ty TNHH Xuất Nhập Khẩu Bút Chì	Bắc Giang	Thôn Đồng Quán, Xã Bố Hạ, Huyện Yên Thế, Tỉnh Bắc Giang	Hoạt động dịch vụ hỗ trợ kinh doanh khác còn lại chưa được phân vào đâu	2400823989-001	18-10-2017
Công Ty TNHH Mtv Nước Sạch Tâm Phúc	Bắc Giang	Thôn Thái Hà, Xã Đồng Hưu, Huyện Yên Thế, Tỉnh Bắc Giang	Khai thác, xử lý và cung cấp nước	2400823883	17-10-2017
Công Ty TNHH Thương Mại Và Xuất Nhập Khẩu Thái Giang	Bắc Giang	Số nhà 202, phố Cả Trọng, Thị Trấn Cầu Gồ, Huyện Yên Thế, Tỉnh Bắc Giang	Bán buôn đồ dùng khác cho gia đình	2400823763	16-10-2017
Công Ty TNHH Nông Lâm Thủy Sản Đặc Phúc Lộc	Bắc Giang	Bản Tràng Bắn, Xã Đồng Vương, Huyện Yên Thế, Tỉnh Bắc Giang	Trồng rừng và chăm sóc rừng	2400822689	25-09-2017
Công Ty TNHH Hải Cường Mobile	Bắc Giang	Phố Thống Nhất, Thị Trấn Bố Hạ, Huyện Yên Thế, Tỉnh Bắc Giang	Bán buôn thiết bị và linh kiện điện tử, viễn thông	2400822086	15-09-2017
Công Ty TNHH Sản Xuất & Gia Công Tổng Hợp Mt	Bắc Giang	Thôn Ngò 1, Xã Đồng Kỳ, Huyện Yên Thế, Tỉnh Bắc Giang	Sản xuất linh kiện điện tử	2400822199	15-09-2017
Công Ty Cổ Phần Đầu Tư & Xây Dựng Sơn Trang	Bắc Giang	Thôn Thành Chung, Xã Phồn Xương, Huyện Yên Thế, Tỉnh Bắc Giang	Xây dựng nhà các loại	2400821798	06-09-2017
Công Ty TNHH Seahengineering Việt Nam	Bắc Giang	Bản Trại Nấm, Xã Đồng Tiến, Huyện Yên Thế, Tỉnh Bắc Giang	Sản xuất, truyền tải và phân phối điện	2400821029	18-08-2017
Công Ty Cổ Phần Đầu Tư Xây Dựng Thương Mại Quốc Khánh Huy	Bắc Giang	Xóm Chẽ, Xã Phồn Xương, Huyện Yên Thế, Tỉnh Bắc Giang	Xây dựng công trình kỹ thuật dân dụng khác	2400819742	02-08-2017
Công Ty TNHH Viễn Thông Ngọc Điệp	Bắc Giang	Thôn Cổng Châu, Xã Đồng Hưu, Huyện Yên Thế, Tỉnh Bắc Giang	Bán lẻ máy vi tính, thiết bị ngoại vi, phần mềm và thiết bị viễn thông trong các cửa hàng chuyên doanh	2400819830	02-08-2017
Công Ty TNHH Thương Mại Và Dịch Vụ Xnk Cường Hường	Bắc Giang	Thôn Tiến Thịnh, Xã Tiến Thắng, Huyện Yên Thế, Tỉnh Bắc Giang	Sản xuất vali, túi xách và các loại tương tự, sản xuất yên đệm	2400819767	01-08-2017
Công Ty TNHH Mtv Đông Phong Develop	Bắc Giang	Số 24 phố Hoàng Hoa Thám, Thị Trấn Bố Hạ, Huyện Yên Thế, Tỉnh Bắc Giang	Bán buôn chuyên doanh khác chưa được phân vào đâu	2400819710	31-07-2017
Công Ty TNHH Thương Mại Và Dịch Vụ Thanh Mạnh	Bắc Giang	Thôn Hốt Hồ, Xã Hương Vĩ, Huyện Yên Thế, Tỉnh Bắc Giang	Bán lẻ máy vi tính, thiết bị ngoại vi, phần mềm và thiết bị viễn thông trong các cửa hàng chuyên doanh	2400818890	21-07-2017
Công Ty TNHH Dịch Vụ Và Thương Mại Lý Hùng Huy	Bắc Giang	Thôn Tân Vân, Xã An Thượng, Huyện Yên Thế, Tỉnh Bắc Giang	Bán buôn chuyên doanh khác chưa được phân vào đâu	2400816879	19-06-2017
Công Ty TNHH Thương Mại Và Dịch Vụ Viễn Thông Thế Hiển	Bắc Giang	Thôn Đồng Tâm, Xã Đồng Kỳ, Huyện Yên Thế, Tỉnh Bắc Giang	Bán lẻ máy vi tính, thiết bị ngoại vi, phần mềm và thiết bị viễn thông trong các cửa hàng chuyên doanh	2400816068	07-06-2017
Công Ty TNHH Hoàng Anh Telephone	Bắc Giang	Số 2 đường Hoàng Hoa Thám, Thị Trấn Cầu Gồ, Huyện Yên Thế, Tỉnh Bắc Giang	Bán buôn thiết bị và linh kiện điện tử, viễn thông	2400815307	25-05-2017
Công Ty TNHH Mtv Trọng Điểm Bắc Giang	Bắc Giang	Thôn Yên Bái, Xã Hương Vĩ, Huyện Yên Thế, Tỉnh Bắc Giang	Khai thác và thu gom than non	2400815177	23-05-2017
Công Ty TNHH Sản Xuất & Thương Mại Duy Thái	Bắc Giang	Thôn Chẽ, Xã Phồn Xương, Huyện Yên Thế, Tỉnh Bắc Giang	Sản xuất gỗ dán, gỗ lạng, ván ép và ván mỏng khác	2400814744	16-05-2017
Công Ty TNHH Mtv Nhất Định Tâm	Bắc Giang	Thôn Đồng Quán, Xã Bố Hạ, Huyện Yên Thế, Tỉnh Bắc Giang	Hoạt động của các cơ sở thể thao	2400814060	27-04-2017
Công Ty TNHH Xuất Nhập Khẩu Kylin	Bắc Giang	Phố Hòa Bình, Thị Trấn Bố Hạ, Huyện Yên Thế, Tỉnh Bắc Giang	Bán lẻ đồ điện gia dụng, giường, tủ, bàn, ghế và đồ nội thất tương tự, đèn và bộ đèn điện, đồ dùng gia đình khác chưa được phân vào đâu trong các cửa hàng chuyên doanh	2400813758	26-04-2017
Doanh Nghiệp Tư Nhân Vàng Bạc Hùng Bẩy	Bắc Giang	Phố Hòa Bình, Thị Trấn Bố Hạ, Huyện Yên Thế, Tỉnh Bắc Giang	Bán lẻ hàng hóa khác mới trong các cửa hàng chuyên doanh	2400813557	24-04-2017
Công Ty TNHH Tư Vấn Xây Dựng – Thương Mại 122	Bắc Giang	Thôn Bến Trăm, Xã Đông Sơn, Huyện Yên Thế, Tỉnh Bắc Giang	Xây dựng nhà các loại	2400812786	07-04-2017
Doanh Nghiệp Tư Nhân Vàng Bạc Lộc Thắng	Bắc Giang	Số 178 Phố Cả Trọng, Thị Trấn Cầu Gồ, Huyện Yên Thế, Tỉnh Bắc Giang	Bán lẻ hàng hóa khác mới trong các cửa hàng chuyên doanh	2400812659	05-04-2017
Công Ty TNHH Lộc Vàng Orfarm	Bắc Giang	Bản Ven, Xã Xuân Lương, Huyện Yên Thế, Tỉnh Bắc Giang	Khai khoáng khác chưa được phân vào đâu	2400812190	29-03-2017
Công Ty TNHH Lâm Sản Thành An	Bắc Giang	Bến Trăm, Xã Đông Sơn, Huyện Yên Thế, Tỉnh Bắc Giang	Sản xuất sản phẩm khác từ gỗ; sản xuất sản phẩm từ tre, nứa, rơm, rạ và vật liệu tết bện	2400811447	21-03-2017
Công Ty Cổ Phần Đầu Tư Xây Dựng Thương Mại Khánh Huy	Bắc Giang	Xóm Chẽ, Xã Phồn Xương, Huyện Yên Thế, Tỉnh Bắc Giang	Xây dựng nhà các loại	2400809014	23-02-2017
Công Ty TNHH Thùy Yến	Bắc Giang	Xóm Chẽ, Xã Phồn Xương, Huyện Yên Thế, Tỉnh Bắc Giang	Bảo dưỡng, sửa chữa ô tô và xe có động cơ khác	2400809399	09-02-2017
Công Ty TNHH Mtv Sản Xuất Và Thương Mại Giống Cây Trồng Dũng Ngân	Bắc Giang	Phố Gia Lâm, Thị Trấn Bố Hạ, Huyện Yên Thế, Tỉnh Bắc Giang	Trồng rừng và chăm sóc rừng	2400808807	19-01-2017
Công Ty TNHH Nhất Tín Bố Hạ	Bắc Giang	Phố Thống Nhất , Thị Trấn Bố Hạ, Huyện Yên Thế, Tỉnh Bắc Giang	Đại lý ô tô và xe có động cơ khác	2400807320	06-01-2017
Doanh Nghiệp Tư Nhân Sản Xuất - Thương Mại Hải Đăng	Bắc Giang	Thôn Hoàng Long, Xã Tân Hiệp, Huyện Yên Thế, Tỉnh Bắc Giang	Sản xuất phụ tùng và bộ phận phụ trợ cho xe có động cơ và động cơ xe	2400805676	22-12-2016
Công Ty TNHH Xuất Nhập Khẩu Minh Phát Bắc Giang	Bắc Giang	Thôn Thiều, Xã Đồng Lạc, Huyện Yên Thế, Tỉnh Bắc Giang	Bán buôn máy móc, thiết bị và phụ tùng máy khác	2400805468	21-12-2016
Công Ty TNHH Mtv Kiều Oanh	Bắc Giang	Thôn Tân Xuân, Xã Bố Hạ, Huyện Yên Thế, Tỉnh Bắc Giang	Sản xuất gỗ dán, gỗ lạng, ván ép và ván mỏng khác	2400804337	08-12-2016
Công Ty Cổ Phần Gốm Đông Sơn	Bắc Giang	Thôn Trường Sơn - Xã Đông Sơn - Huyện Yên Thế - Bắc Giang	Sản xuất vật liệu xây dựng từ đất sét	2400803728	28-11-2016
Công Ty TNHH Thương Mại Và Du Lịch Sông Thương Travel	Bắc Giang	Thôn Trại Mới - Xã Đồng Tiến - Huyện Yên Thế - Bắc Giang	Đại lý du lịch	2400802717	02-11-2016
Công Ty TNHH Mộc Th	Bắc Giang	Bản Tràm - Xã Tam Tiến - Huyện Yên Thế - Bắc Giang	Sản xuất sản phẩm khác từ gỗ; sản xuất sản phẩm từ tre, nứa, rơm, rạ và vật liệu tết bện	2400800212	13-09-2016
Công Ty Cổ Phần Phát Triển Nông Nghiệp Bắc Giang	Bắc Giang	Thôn Yên Cư - Xã Tân Sỏi - Huyện Yên Thế - Bắc Giang	Trồng cây gia vị, cây dược liệu	2400799750	31-08-2016
Hợp tác xã dịch vụ Nông Nghiệp Thị Trấn Bố Hạ	Bắc Giang	Phố Hòa Bình - Thị trấn Bố Hạ - Huyện Yên Thế - Bắc Giang		2400799408	18-08-2016
Công Ty TNHH Thương Mại Thiện Oanh	Bắc Giang	Phố Hòa Bình - Thị trấn Bố Hạ - Huyện Yên Thế - Bắc Giang	Hoạt động dịch vụ hỗ trợ trực tiếp cho vận tải đường bộ	2400796615	16-06-2016
Hợp tác xã Nông Dân 98	Bắc Giang	Thôn Cầu - Xã Tân Sỏi - Huyện Yên Thế - Bắc Giang	Nông nghiệp và hoạt động dịch vụ có liên quan	2400795812	25-05-2016
Công Ty TNHH Hiệp Lợi Phú Thọ -Chi Nhánh Bố Hạ	Bắc Giang	Thôn Dinh Tiến - Xã Bố Hạ - Huyện Yên Thế - Bắc Giang	Trồng rừng và chăm sóc rừng	2600862449-002	11-05-2016
Công Ty TNHH Mtv Trường Sơn Bách	Bắc Giang	Thôn Đồng Lều - Xã Bố Hạ - Huyện Yên Thế - Bắc Giang	Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng	2400794382	27-04-2016
Công Ty TNHH Thương MaÊI Va� Xuâ�T NhâÊP Khâ�U Hương Giang Nam	Bắc Giang	Thôn Đồng Quán - Xã Bố Hạ - Huyện Yên Thế - Bắc Giang	Hoạt động dịch vụ hỗ trợ kinh doanh khác còn lại chưa được phân vào đâu	2400794424	27-04-2016
Hợp tác xã dịch vụ tổng hợp thương mại Bố Hạ	Bắc Giang	Phố Hòa Bình - Thị trấn Bố Hạ - Huyện Yên Thế - Bắc Giang	Hoạt động dịch vụ phục vụ cá nhân khác	2400793170	07-04-2016
Công Ty TNHH Thương Mại Và Sản Xuất T & T	Bắc Giang	Số 83 phố Đề Nắm - Thị trấn Cầu Gồ - Huyện Yên Thế - Bắc Giang		2400791871	11-03-2016
Công Ty TNHH Một Thành Viên Lâm Sản Minh Tiến	Bắc Giang	Bản Gốc Bòng - Xã Đồng Tiến - Huyện Yên Thế - Bắc Giang		2400791889	10-03-2016
Công Ty TNHH Global Health Life	Bắc Giang	Thôn Mạc 1 - Xã Phồn Xương - Huyện Yên Thế - Bắc Giang	Bán buôn thực phẩm	2400789921	25-02-2016
Công Ty TNHH Thương Mại Vận Tải Xuất Nhập Khẩu Nam Long - Chi Nhánh Bố Hạ	Bắc Giang	Thôn Dinh Tiến - Xã Bố Hạ - Huyện Yên Thế - Bắc Giang	Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng	0201342902-001	19-01-2016
Công Ty TNHH Trịnh Gia Long	Bắc Giang	thôn Đền - Xã Đồng Lạc - Huyện Yên Thế - Bắc Giang	Bán buôn nông, lâm sản nguyên liệu (trừ gỗ, tre, nứa) và động vật sống	2400784955	31-12-2015
Công Ty TNHH May Duy Nga	Bắc Giang	Thôn Đồng Lều - Xã Bố Hạ - Huyện Yên Thế - Bắc Giang	Sản xuất hàng may sẵn (trừ trang phục)	2400773262	11-11-2015
Công Ty TNHH Tm&Dv Chí Cương.	Bắc Giang	Thôn Bo Chợ - Xã Đông Sơn - Huyện Yên Thế - Bắc Giang	Cưa, xẻ, bào gỗ và bảo quản gỗ	2400772565	22-10-2015
Công Ty TNHH Tm&Xd Phát Đạt 68	Bắc Giang	Thôn Dầm - Xã Tân Sỏi - Huyện Yên Thế - Bắc Giang	Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng	2400772558	22-10-2015
Công Ty TNHH Woo Sung Wuan	Bắc Giang	Thôn Mải - Xã Tân Sỏi - Huyện Yên Thế - Bắc Giang	Sản xuất linh kiện điện tử	2400771106	21-09-2015
Công Ty Cổ Phần Truewood Việt Nam	Bắc Giang	Thôn Tân Xuân - Xã Bố Hạ - Huyện Yên Thế - Bắc Giang	Sản xuất gỗ dán, gỗ lạng, ván ép và ván mỏng khác	2400771057	17-09-2015
Công Ty TNHH Thuận Bai	Bắc Giang	Thôn Bo Non - Xã Hương Vĩ - Huyện Yên Thế - Bắc Giang	Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng	2400767420	23-07-2015
Công Ty Cổ Phần Hóa Dược Và Công Nghệ Sinh Học Biogreen - Chi Nhánh Tại Bắc Giang	Bắc Giang	Xóm Chẽ - Xã Phồn Xương - Huyện Yên Thế - Bắc Giang	Bán buôn thực phẩm	0106388230-001	14-07-2015
Hợp tác xã sản xuất và tiêu thụ Gà Đồi Yên Thế	Bắc Giang	Thôn Thành Chung - Xã Phồn Xương - Huyện Yên Thế - Bắc Giang	Trồng trọt, chăn nuôi hỗn hợp	2400767004	14-07-2015
Công Ty TNHH Thành Nghiệp Global	Bắc Giang	Thôn Đìa - Xã Tân Hiệp - Huyện Yên Thế - Bắc Giang	Bán buôn nông, lâm sản nguyên liệu (trừ gỗ, tre, nứa) và động vật sống	2400766709	09-07-2015
Công Ty TNHH Đầu Tư Và Xuất Nhập Khẩu Ngọc Hân	Bắc Giang	Số 263 phố Đề Nắm - Thị trấn Cầu Gồ - Huyện Yên Thế - Bắc Giang	Sản xuất gỗ dán, gỗ lạng, ván ép và ván mỏng khác	2400766152	24-06-2015
Công Ty TNHH Tm Tân Phát	Bắc Giang	Thôn Sỏi - Xã Tân Sỏi - Huyện Yên Thế - Bắc Giang	Sản xuất gỗ dán, gỗ lạng, ván ép và ván mỏng khác	2400765945	22-06-2015
Công Ty TNHH Xd Giang Thịnh	Bắc Giang	Thôn Bờ Mận - Xã Hương Vĩ - Huyện Yên Thế - Bắc Giang	Xây dựng nhà các loại	2400766000	22-06-2015
Phòng dân tộc huyện Yên Thế	Bắc Giang	Phố Đề Nắm - Thị trấn Cầu Gồ - Huyện Yên Thế - Bắc Giang	Hoạt động tài chính khác	2400765737	12-06-2015
Hợp tác xã Phát Huy	Bắc Giang	Thôn Cầu Tiến - Xã Hương Vĩ - Huyện Yên Thế - Bắc Giang	Bán buôn gạch xây, ngói, đá, cát, sỏi	2400765078	27-05-2015
Doanh Nghiệp Tư Nhân Oanh Nguyên	Bắc Giang	Phố Thống Nhất - Thị trấn Bố Hạ - Huyện Yên Thế - Bắc Giang	Bán lẻ lương thực, thực phẩm, đồ uống, thuốc lá, thuốc lào chiếm tỷ trọng lớn trong các cửa hàng kinh doanh tổng hợp	2400764109	27-04-2015
Công Ty Cổ Phần Đầu Tư Thương Mại Bình Giang	Bắc Giang	Phố Thống Nhất - Thị trấn Bố Hạ - Huyện Yên Thế - Bắc Giang	Xây dựng công trình kỹ thuật dân dụng khác	2400763465	09-04-2015
Chi Nhánh Bắc Giang - Công Ty Cổ Phần Cảng Thái Hưng	Bắc Giang	Thôn Dinh Tiến - Xã Bố Hạ - Huyện Yên Thế - Bắc Giang	Sản xuất sản phẩm khác từ gỗ; sản xuất sản phẩm từ tre, nứa, rơm, rạ và vật liệu tết bện	5701672464-004	13-02-2015
Công Ty TNHH Xây Dựng Và Dịch Vụ Nguyên Hoàng	Bắc Giang	Ki ốt số 3 Bến xe Cầu Gồ - Huyện Yên Thế - Bắc Giang	Xây dựng nhà các loại	2400756877	23-01-2015
Công Ty TNHH Vận Tải Gia Phước	Bắc Giang	Thôn Cổng Châu - Huyện Yên Thế - Bắc Giang	Vận tải hàng hóa bằng đường bộ	2400756588	20-01-2015
Hợp tác xã Dịch vụ Thương Mại Tuyến Hải	Bắc Giang	Thôn Sỏi - Huyện Yên Thế - Bắc Giang	Nông nghiệp và hoạt động dịch vụ có liên quan	2400756411	16-01-2015
Công Ty TNHH Đầu Tư Và Phát Triển Nông Sản Tiến Thăng	Bắc Giang	Thôn Bến Trăm - Huyện Yên Thế - Bắc Giang	Bán buôn nông, lâm sản nguyên liệu (trừ gỗ, tre, nứa) và động vật sống	2400750709	05-01-2015
Công Ty TNHH Sản Xuất Và Thương Mại Vạn Lực	Bắc Giang	Phố Gia Lâm - Huyện Yên Thế - Bắc Giang	Sản xuất vật liệu xây dựng từ đất sét	2400748749	26-12-2014
Công Ty TNHH Xây Dựng Và Tm - Dv Tân Trường	Bắc Giang	Thôn Chẽ - Huyện Yên Thế - Bắc Giang	Xây dựng nhà các loại	2400744776	16-12-2014
Hợp tác xã dịch vụ Nông Nghiệp Đồng Kỳ	Bắc Giang	Trại Chuối 1 - Huyện Yên Thế - Bắc Giang	Nông nghiệp và hoạt động dịch vụ có liên quan	2400742049	02-10-2014
Văn Phòng Đại Diện Tại Bắc Giang - Công Ty Cổ Phần Cảng Thái Hưng	Bắc Giang	Thôn Dinh Tiến - Xã Bố Hạ - Huyện Yên Thế - Bắc Giang	Sản xuất sản phẩm khác từ gỗ; sản xuất sản phẩm từ tre, nứa, rơm, rạ và vật liệu tết bện	5701672464-002	18-09-2014
Công Ty TNHH Một Thành Viên Du Lịch Công Đoàn Anh & Em	Bắc Giang	Số 18, phố Cả Trọng - Thị trấn Cầu Gồ - Huyện Yên Thế - Bắc Giang	Điều hành tua du lịch	2400740796	27-08-2014
Công Ty TNHH Taxi Công Đoàn Anh Và Em	Bắc Giang	Số 18, phố Cả Trọng - Thị trấn Cầu Gồ - Huyện Yên Thế - Bắc Giang	Vận tải hành khách bằng taxi	2400740644	22-08-2014
Công Ty TNHH Một Thành Viên Mai Đạt Thắng	Bắc Giang	Thôn Phú Bản - Xã Tân Sỏi - Huyện Yên Thế - Bắc Giang	Bán buôn nông, lâm sản nguyên liệu (trừ gỗ, tre, nứa) và động vật sống	2400739864	28-07-2014
Công Ty TNHH Giống Gà Yên Thế	Bắc Giang	Thôn Yên Bái - Xã Hương Vĩ - Huyện Yên Thế - Bắc Giang	Chăn nuôi gia cầm	2400738765	27-06-2014
Công Ty TNHH Một Thành Viên Vận Tải Dương Hải Đăng	Bắc Giang	Số nhà 33 Phố Hoàng Hoa Thám - Thị trấn Cầu Gồ - Huyện Yên Thế - Bắc Giang	Vận tải hành khách đường bộ khác	2400738490	17-06-2014
Công Ty TNHH Một Thành Viên Sx & Tm Hoàng Kiên	Bắc Giang	Thôn Cây Gạo - Xã Đồng Lạc - Huyện Yên Thế - Bắc Giang	Sản xuất bê tông và các sản phẩm từ xi măng và thạch cao	2400738395	12-06-2014
Công Ty Cổ Phần Tư Vấn Đầu Tư Và Xây Dựng Văn Tiến	Bắc Giang	Thôn Chỉ Chòe - Xã Đồng Lạc - Huyện Yên Thế - Bắc Giang	Xây dựng nhà các loại	2400738243	05-06-2014
Hợp tác xã sản xuất chế biến vôi Hồng Điều	Bắc Giang	Thôn Bờ Mận - Huyện Yên Thế - Bắc Giang	Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng	2400738211	04-06-2014
Công Ty TNHH Sản Xuất Và Xuất Nhập Khẩu Vinh Đức	Bắc Giang	Thôn Bến Trăng - Xã Đông Sơn - Huyện Yên Thế - Bắc Giang	Sản xuất sản phẩm khác từ gỗ; sản xuất sản phẩm từ tre, nứa, rơm, rạ và vật liệu tết bện	2400737916	26-05-2014
Hợp tác xã thương mại dịch vụ tổng hợp Đồng Hưu	Bắc Giang	Thôn Cổng Châu - Huyện Yên Thế - Bắc Giang	Sản xuất vật liệu xây dựng từ đất sét	2400737867	22-05-2014
Công Ty Trách Nhiệm Hữu Hạn Cẩn Thanh	Bắc Giang	Thôn Bờ Mận - Xã Hương Vĩ - Huyện Yên Thế - Bắc Giang	Sản xuất xi măng, vôi và thạch cao	2400737426	21-05-2014
Công Ty TNHH Một Thành Viên Dịch Vụ Và Thương Mại Tô�Ng HơÊP Kim Thủy	Bắc Giang	Thôn 5 - Xã Đồng Lạc - Huyện Yên Thế - Bắc Giang	Bán lẻ hàng hóa khác mới chưa được phân vào đâu trong các cửa hàng chuyên doanh	2400735838	12-05-2014
Hợp tác xã chế biến vôi Ngân Hồng	Bắc Giang	Thôn Đình - Huyện Yên Thế - Bắc Giang	Sản xuất vôi	2400727989	21-04-2014
Công Ty TNHH Than Sạch Bắc Giang	Bắc Giang	Thôn Tân Xuân - Xã Bố Hạ - Huyện Yên Thế - Bắc Giang	Sản xuất sản phẩm khác từ gỗ; sản xuất sản phẩm từ tre, nứa, rơm, rạ và vật liệu tết bện	2400725780	15-04-2014
Hợp Tác Xã liên minh Chăn Nuôi Yên Thế	Bắc Giang	Thôn Liên Cơ - Huyện Yên Thế - Bắc Giang	Sản xuất thức ăn gia súc, gia cầm và thuỷ sản	2400727097	15-04-2014
Công Ty TNHH Sản Xuất Thương Mại An Thắng	Bắc Giang	Bản Rừng Dài - Xã Tam Tiến - Huyện Yên Thế - Bắc Giang	Cưa, xẻ, bào gỗ và bảo quản gỗ	2400724522	14-04-2014
Chi Nhánh Công Ty CP Vật Tư Kỹ Thuật Nông Nghiệp Bắc Giang Tại Yên Thế	Bắc Giang	Phố Hoàng Hoa Thám - Thị trấn Cầu Gồ - Huyện Yên Thế - Bắc Giang	Bán buôn chuyên doanh khác chưa được phân vào đâu	2400290850-009	10-04-2014
Công Ty TNHH Một Thành Viên Xuất Nhập Khẩu Vĩnh Mạnh	Bắc Giang	Thôn 5, Trại Cả - Xã Đồng Lạc - Huyện Yên Thế - Bắc Giang	Bán buôn tre, nứa, gỗ cây và gỗ chế biến	2400723631	01-04-2014
Công Ty TNHH Một Thành Viên Thương Mại Va� Dịch Vụ Thanh Cần	Bắc Giang	Thôn Bờ Mận - Xã Hương Vĩ - Huyện Yên Thế - Bắc Giang	Sản xuất xi măng, vôi và thạch cao	2400723624	01-04-2014
Công Ty TNHH một thành viên Sản Xuất và Thương Mại  Xuân Lương	Bắc Giang	Thôn Làng Dưới - Xã Xuân Lương - Huyện Yên Thế - Bắc Giang	Thu gom rác thải không độc hại	2400722998	24-03-2014
Công Ty TNHH Một Thành Viên Tm Tuâ�N Khanh	Bắc Giang	Phô� Hòa Bình - Thị trấn Bố Hạ - Huyện Yên Thế - Bắc Giang	Bán mô tô, xe máy	2400721899	18-03-2014
Công Ty TNHH Thành Phát Bắc Giang	Bắc Giang	Ba�n Đô�ng Đa�ng - Xã Đồng Vương - Huyện Yên Thế - Bắc Giang	Trồng rừng và chăm sóc rừng	2400720736	13-03-2014
Công Ty CP Thương Mại Sản Xuất Chế Biến Gỗ Bắc Nam	Bắc Giang	Thôn Liên Cơ - Thị trấn NT Yên Thế - Huyện Yên Thế - Bắc Giang	Sản xuất đồ gỗ xây dựng	2400712929	03-03-2014
Doanh Nghiệp Tư Nhân Sự Hạnh	Bắc Giang	Thôn Dinh Tiến - Xã Bố Hạ - Huyện Yên Thế - Bắc Giang	Cưa, xẻ, bào gỗ và bảo quản gỗ	2400700296	14-02-2014
Hợp tác xã Thân Trường	Bắc Giang	Thôn Chẽ xã Phồn Xương - Xã Phồn Xương - Huyện Yên Thế - Bắc Giang	Hoạt động dịch vụ phục vụ cá nhân khác	2400690707	09-01-2014
Công Ty TNHH xuất nhập khẩu Yên Thế	Bắc Giang	Phố Bà Ba - Thị trấn Cầu Gồ - Huyện Yên Thế - Bắc Giang	Sản xuất gỗ dán, gỗ lạng, ván ép và ván mỏng khác	2400680787	03-01-2014
Công Ty TNHH Sản Xuất Và Xuất Nhập Khẩu Bdc	Bắc Giang	Ki ốt số 6 - Đường Hoàng Hoa Thám - Thị trấn Cầu Gồ - Huyện Yên Thế - Bắc Giang	Khai thác gỗ	2400654466	20-12-2013
Công Ty TNHH Một Thành Viên Gỗ Đại Vũ	Bắc Giang	Thôn Liên Cơ - Thị trấn NT Yên Thế - Huyện Yên Thế - Bắc Giang	Trồng rừng và chăm sóc rừng lấy gỗ	2400654459	18-12-2013
Công Ty TNHH Xây Dựng Và Thương Mại Thành Tùng	Bắc Giang	Phố Cả Trọng - Thị trấn Cầu Gồ - Huyện Yên Thế - Bắc Giang	Xây dựng nhà các loại	2400649321	14-10-2013
Doanh Nghiệp Tư Nhân Cường Hoa Phát	Bắc Giang	Phố Gia Lâm - Thị trấn Bố Hạ - Huyện Yên Thế - Bắc Giang	Trồng rừng và chăm sóc rừng	2400648945	03-10-2013
Công Ty TNHH Một Thành Viên T & H Hà Mi	Bắc Giang	Số 118 - Đường Hoàng Hoa Thám - Thị trấn Cầu Gồ - Huyện Yên Thế - Bắc Giang	Bán buôn sơn, vécni	2400648159	16-09-2013
