Công Ty TNHH Mtv Minh Hiển Lạng Sơn	Lạng Sơn	Số 162, Khu Lao Động - Huyện Lộc Bình - Lạng Sơn	Bán buôn đồ dùng khác cho gia đình	4900763682	18-09-2013
Công Ty TNHH Mtv Xây Dựng Dương Lộc	Lạng Sơn	Thôn Pò Lọi - Xã Tú Đoạn - Huyện Lộc Bình - Lạng Sơn	Xây dựng công trình đường sắt và đường bộ	4900763403	03-09-2013
Công Ty TNHH Mtv Huy Phong Ls	Lạng Sơn	Số 44, khu Cầu Lấm - Thị trấn Lộc Bình - Huyện Lộc Bình - Lạng Sơn	Xây dựng nhà các loại	4900762946	06-08-2013
Vi Văn Bằng	Lạng Sơn	Khu Lao Động - Huyện Lộc Bình - Lạng Sơn	Hoạt động dịch vụ hỗ trợ cho vận tải	4900762551	16-07-2013
Công Ty TNHH Mtv Thiết Kế Xây Dựng Thành Đạt	Lạng Sơn	Khu Bản Kho - Thị trấn Lộc Bình - Huyện Lộc Bình - Lạng Sơn	Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan	4900761646	11-06-2013
Hợp tác xã Sơn Ngọc Việt	Lạng Sơn	Khu kinh tế cửa khẩu Chi Ma - Xã Yên Khoái - Huyện Lộc Bình - Lạng Sơn	Bốc xếp hàng hóa	4900761653	11-06-2013
Trường THCS Xã Xuân Tình	Lạng Sơn	Xuân Tình - Xã Xuân Tình - Huyện Lộc Bình - Lạng Sơn	Giáo dục trung học cơ sở	4900761068	16-05-2013
Công Ty Cổ Phần Sơn Long Lạng Sơn	Lạng Sơn	Khu Chộc Vằng - Thị trấn Lộc Bình - Huyện Lộc Bình - Lạng Sơn	Nhân và chăm sóc cây giống nông nghiệp	4900761029	15-05-2013
Trường Mầm Non Xã Tam Gia	Lạng Sơn	Thôn Pò Nâm - Xã Tam Gia - Huyện Lộc Bình - Lạng Sơn	Giáo dục mầm non	4900760480	23-04-2013
Trường Mầm Non Xã Lợi Bác	Lạng Sơn	Thôn Nà U - Xã Lợi Bác - Huyện Lộc Bình - Lạng Sơn	Giáo dục mầm non	4900760473	23-04-2013
Trường Mầm Non Xã Xuân Lễ	Lạng Sơn	Bản Lầy - Huyện Lộc Bình - Lạng Sơn	Giáo dục mầm non	4900760297	16-04-2013
